Country code,State code,Postcode / ZIP,City,Rate %,Tax name,Priority,Compound,Shipping,Tax class
US,PA,18325*,,6.000%,CANADENSIS,,0,,
US,PA,18326*,,6.000%,CRESCO,,0,,
US,PA,18327*,,6.000%,DELAWARE WATER GAP,,0,,
US,PA,18328*,,6.000%,DINGMANS FERRY,,0,,
US,PA,18330*,,6.000%,EFFORT,,0,,
US,PA,18331*,,6.000%,GILBERT,,0,,
US,PA,18332*,,6.000%,HENRYVILLE,,0,,
US,PA,18333*,,6.000%,KRESGEVILLE,,0,,
US,PA,18334*,,6.000%,LONG POND,,0,,
US,PA,18335*,,6.000%,MARSHALLS CREEK,,0,,
US,PA,18336*,,6.000%,MATAMORAS,,0,,
US,PA,18337*,,6.000%,MILFORD,,0,,
US,PA,18340*,,6.000%,MILLRIFT,,0,,
US,PA,18341*,,6.000%,MINISINK HILLS,,0,,
US,PA,18342*,,6.000%,MOUNTAINHOME,,0,,
US,PA,18343*,,6.000%,MOUNT BETHEL,,0,,
US,PA,18344*,,6.000%,MOUNT POCONO,,0,,
US,PA,18346*,,6.000%,POCONO SUMMIT,,0,,
US,PA,18347*,,6.000%,POCONO LAKE,,0,,
US,PA,18348*,,6.000%,POCONO LAKE,,0,,
US,PA,18349*,,6.000%,POCONO MANOR,,0,,
US,PA,18350*,,6.000%,POCONO PINES,,0,,
US,PA,18351*,,6.000%,PORTLAND,,0,,
US,PA,18352*,,6.000%,REEDERS,,0,,
US,PA,18353*,,6.000%,SAYLORSBURG,,0,,
US,PA,18354*,,6.000%,SCIOTA,,0,,
US,PA,18355*,,6.000%,SCOTRUN,,0,,
US,PA,18356*,,6.000%,SHAWNEE ON DELAWARE,,0,,
US,PA,18357*,,6.000%,SKYTOP,,0,,
US,PA,18360*,,6.000%,STROUDSBURG,,0,,
US,PA,18370*,,6.000%,SWIFTWATER,,0,,
US,PA,18371*,,6.000%,BUSHKILL,,0,,
US,PA,18372*,,6.000%,TANNERSVILLE,,0,,
US,PA,18403*,,6.000%,ARCHBALD,,0,,
US,PA,18405*,,6.000%,BEACH LAKE,,0,,
US,PA,18407*,,6.000%,CARBONDALE,,0,,
US,PA,18410*,,6.000%,CHINCHILLA,,0,,
US,PA,18411*,,6.000%,CLARKS GREEN,,0,,
US,PA,18413*,,6.000%,CLIFFORD,,0,,
US,PA,18414*,,6.000%,DALTON,,0,,
US,PA,18415*,,6.000%,DAMASCUS,,0,,
US,PA,18416*,,6.000%,ELMHURST,,0,,
US,PA,18417*,,6.000%,EQUINUNK,,0,,
US,PA,18419*,,6.000%,FACTORYVILLE,,0,,
US,PA,18420*,,6.000%,FLEETVILLE,,0,,
US,PA,18421*,,6.000%,BROWNDALE,,0,,
US,PA,18424*,,6.000%,CLIFTON,,0,,
US,PA,18425*,,6.000%,GREELEY,,0,,
US,PA,18426*,,6.000%,GREENTOWN,,0,,
US,PA,18427*,,6.000%,HAMLIN,,0,,
US,PA,18428*,,6.000%,BLOOMING GROVE,,0,,
US,PA,18430*,,6.000%,FOREST CITY,,0,,
US,PA,18431*,,6.000%,BETHANY,,0,,
US,PA,18433*,,6.000%,JERMYN,,0,,
US,PA,18434*,,6.000%,JESSUP,,0,,
US,PA,18435*,,6.000%,LACKAWAXEN,,0,,
US,PA,18436*,,6.000%,LAKE ARIEL,,0,,
US,PA,18437*,,6.000%,LAKE COMO,,0,,
US,PA,18438*,,6.000%,HAWLEY,,0,,
US,PA,18439*,,6.000%,LAKEWOOD,,0,,
US,PA,18440*,,6.000%,LA PLUME,,0,,
US,PA,18441*,,6.000%,LENOXVILLE,,0,,
US,PA,18443*,,6.000%,MILANVILLE,,0,,
US,PA,18444*,,6.000%,MOSCOW,,0,,
US,PA,18445*,,6.000%,NEWFOUNDLAND,,0,,
US,PA,18446*,,6.000%,HOP BOTTOM,,0,,
US,PA,18447*,,6.000%,BLAKELY,,0,,
US,PA,18448*,,6.000%,OLYPHANT,,0,,
US,PA,18449*,,6.000%,ORSON,,0,,
US,PA,18451*,,6.000%,PAUPACK,,0,,
US,PA,18452*,,6.000%,PECKVILLE,,0,,
US,PA,18453*,,6.000%,PLEASANT MOUNT,,0,,
US,PA,18454*,,6.000%,POYNTELLE,,0,,
US,PA,18455*,,6.000%,PRESTON PARK,,0,,
US,PA,18456*,,6.000%,PROMPTON,,0,,
US,PA,18457*,,6.000%,ROWLAND,,0,,
US,PA,18458*,,6.000%,SHOHOLA,,0,,
US,PA,18459*,,6.000%,SOUTH CANAAN,,0,,
US,PA,18460*,,6.000%,NEWFOUNDLAND,,0,,
US,PA,18461*,,6.000%,STARLIGHT,,0,,
US,PA,18462*,,6.000%,STARRUCCA,,0,,
US,PA,18463*,,6.000%,STERLING,,0,,
US,PA,18464*,,6.000%,TAFTON,,0,,
US,PA,18465*,,6.000%,THOMPSON,,0,,
US,PA,18466*,,6.000%,GOULDSBORO,,0,,
US,PA,18469*,,6.000%,TYLER HILL,,0,,
US,PA,18470*,,6.000%,UNION DALE,,0,,
US,PA,18471*,,6.000%,WAVERLY,,0,,
US,PA,18472*,,6.000%,WAYMART,,0,,
US,PA,18473*,,6.000%,WHITE MILLS,,0,,
US,PA,18501*,,6.000%,SCRANTON,,0,,
US,PA,18502*,,6.000%,SCRANTON,,0,,
US,PA,18503*,,6.000%,SCRANTON,,0,,
US,PA,18504*,,6.000%,SCRANTON,,0,,
US,PA,18505*,,6.000%,SCRANTON,,0,,
US,PA,18507*,,6.000%,MOOSIC,,0,,
US,PA,18508*,,6.000%,SCRANTON,,0,,
US,PA,18509*,,6.000%,DUNMORE,,0,,
US,PA,18510*,,6.000%,DUNMORE,,0,,
US,PA,18512*,,6.000%,DUNMORE,,0,,
US,PA,18515*,,6.000%,SCRANTON,,0,,
US,PA,18517*,,6.000%,SCRANTON,,0,,
US,PA,18518*,,6.000%,OLD FORGE,,0,,
US,PA,18519*,,6.000%,DICKSON CITY,,0,,
US,PA,18540*,,6.000%,SCRANTON,,0,,
US,PA,18577*,,6.000%,SCRANTON,,0,,
US,PA,18601*,,6.000%,BEACH HAVEN,,0,,
US,PA,18602*,,6.000%,BEAR CREEK,,0,,
US,PA,18603*,,6.000%,BERWICK,,0,,
US,PA,18610*,,6.000%,BLAKESLEE,,0,,
US,PA,18611*,,6.000%,CAMBRA,,0,,
US,PA,18612*,,6.000%,COLLEGE MISERICORDIA,,0,,
US,PA,18614*,,6.000%,DUSHORE,,0,,
US,PA,18615*,,6.000%,FALLS,,0,,
US,PA,18616*,,6.000%,FORKSVILLE,,0,,
US,PA,18617*,,6.000%,GLEN LYON,,0,,
US,PA,18618*,,6.000%,HARVEYS LAKE,,0,,
US,PA,18619*,,6.000%,HILLSGROVE,,0,,
US,PA,18621*,,6.000%,HUNLOCK CREEK,,0,,
US,PA,18622*,,6.000%,HUNTINGTON MILLS,,0,,
US,PA,18623*,,6.000%,LACEYVILLE,,0,,
US,PA,18624*,,6.000%,LAKE HARMONY,,0,,
US,PA,18625*,,6.000%,LAKE WINOLA,,0,,
US,PA,18626*,,6.000%,LAPORTE,,0,,
US,PA,18627*,,6.000%,LEHMAN,,0,,
US,PA,18628*,,6.000%,LOPEZ,,0,,
US,PA,18629*,,6.000%,MEHOOPANY,,0,,
US,PA,18630*,,6.000%,MESHOPPEN,,0,,
US,PA,18631*,,6.000%,MIFFLINVILLE,,0,,
US,PA,18632*,,6.000%,MILDRED,,0,,
US,PA,18634*,,6.000%,NANTICOKE,,0,,
US,PA,18635*,,6.000%,NESCOPECK,,0,,
US,PA,18636*,,6.000%,MEHOOPANY,,0,,
US,PA,18640*,,6.000%,HUGHESTOWN,,0,,
US,PA,18641*,,6.000%,AVOCA,,0,,
US,PA,18642*,,6.000%,DURYEA,,0,,
US,PA,18643*,,6.000%,EXETER,,0,,
US,PA,18644*,,6.000%,PITTSTON,,0,,
US,PA,18651*,,6.000%,LARKSVILLE,,0,,
US,PA,18653*,,6.000%,RANSOM,,0,,
US,PA,18654*,,6.000%,SHAWANESE,,0,,
US,PA,18655*,,6.000%,MOCANAQUA,,0,,
US,PA,18656*,,6.000%,SWEET VALLEY,,0,,
US,PA,18657*,,6.000%,CENTER MORELAND,,0,,
US,PA,18660*,,6.000%,WAPWALLOPEN,,0,,
US,PA,18661*,,6.000%,PENN LAKE,,0,,
US,PA,18701*,,6.000%,WILKES BARRE,,0,,
US,PA,18702*,,6.000%,BEAR CREEK TWP,,0,,
US,PA,18703*,,6.000%,WILKES BARRE,,0,,
US,PA,18704*,,6.000%,COURTDALE,,0,,
US,PA,18705*,,6.000%,HILLDALE,,0,,
US,PA,18706*,,6.000%,ASHLEY,,0,,
US,PA,18707*,,6.000%,MOUNTAIN TOP,,0,,
US,PA,18708*,,6.000%,SHAVERTOWN,,0,,
US,PA,18709*,,6.000%,LUZERNE,,0,,
US,PA,18710*,,6.000%,WILKES BARRE,,0,,
US,PA,18711*,,6.000%,WILKES BARRE,,0,,
US,PA,18762*,,6.000%,WILKES BARRE,,0,,
US,PA,18764*,,6.000%,WILKES BARRE,,0,,
US,PA,18765*,,6.000%,WILKES BARRE,,0,,
US,PA,18766*,,6.000%,WILKES BARRE,,0,,
US,PA,18767*,,6.000%,WILKES BARRE,,0,,
US,PA,18769*,,6.000%,WILKES BARRE,,0,,
US,PA,18773*,,6.000%,WILKES BARRE,,0,,
US,PA,18801*,,6.000%,MONTROSE,,0,,
US,PA,18810*,,6.000%,ATHENS,,0,,
US,PA,18812*,,6.000%,BRACKNEY,,0,,
US,PA,18813*,,6.000%,BROOKLYN,,0,,
US,PA,18814*,,6.000%,BURLINGTON,,0,,
US,PA,18815*,,6.000%,CAMPTOWN,,0,,
US,PA,18816*,,6.000%,DIMOCK,,0,,
US,PA,18817*,,6.000%,EAST SMITHFIELD,,0,,
US,PA,18818*,,6.000%,FRIENDSVILLE,,0,,
US,PA,18820*,,6.000%,GIBSON,,0,,
US,PA,18821*,,6.000%,GREAT BEND,,0,,
US,PA,18822*,,6.000%,HALLSTEAD,,0,,
US,PA,18823*,,6.000%,HARFORD,,0,,
US,PA,18824*,,6.000%,HOP BOTTOM,,0,,
US,PA,18825*,,6.000%,JACKSON,,0,,
US,PA,18826*,,6.000%,KINGSLEY,,0,,
US,PA,18827*,,6.000%,LANESBORO,,0,,
US,PA,18828*,,6.000%,LAWTON,,0,,
US,PA,18829*,,6.000%,LE RAYSVILLE,,0,,
US,PA,18830*,,6.000%,LITTLE MEADOWS,,0,,
US,PA,18831*,,6.000%,MILAN,,0,,
US,PA,18832*,,6.000%,MONROETON,,0,,
US,PA,18833*,,6.000%,NEW ALBANY,,0,,
US,PA,18834*,,6.000%,NEW MILFORD,,0,,
US,PA,18837*,,6.000%,ROME,,0,,
US,PA,18840*,,6.000%,ATHENS TOWNSHIP,,0,,
US,PA,18842*,,6.000%,SOUTH GIBSON,,0,,
US,PA,18843*,,6.000%,SOUTH MONTROSE,,0,,
US,PA,18844*,,6.000%,SPRINGVILLE,,0,,
US,PA,18845*,,6.000%,STEVENSVILLE,,0,,
US,PA,18846*,,6.000%,SUGAR RUN,,0,,
US,PA,18847*,,6.000%,SUSQUEHANNA,,0,,
US,PA,18848*,,6.000%,TOWANDA,,0,,
US,PA,18850*,,6.000%,ULSTER,,0,,
US,PA,18851*,,6.000%,WARREN CENTER,,0,,
US,PA,18853*,,6.000%,WYALUSING,,0,,
US,PA,18854*,,6.000%,WYSOX,,0,,
US,PA,18901*,,6.000%,DOYLESTOWN,,0,,
US,PA,18902*,,6.000%,DOYLESTOWN,,0,,
US,PA,18910*,,6.000%,BEDMINSTER,,0,,
US,PA,18911*,,6.000%,BLOOMING GLEN,,0,,
US,PA,18912*,,6.000%,BUCKINGHAM,,0,,
US,PA,18913*,,6.000%,CARVERSVILLE,,0,,
US,PA,18914*,,6.000%,CHALFONT,,0,,
US,PA,18915*,,6.000%,COLMAR,,0,,
US,PA,18916*,,6.000%,DANBORO,,0,,
US,PA,18917*,,6.000%,DUBLIN,,0,,
US,PA,18918*,,6.000%,EARLINGTON,,0,,
US,PA,18920*,,6.000%,ERWINNA,,0,,
US,PA,18921*,,6.000%,FERNDALE,,0,,
US,PA,18922*,,6.000%,FOREST GROVE,,0,,
US,PA,18923*,,6.000%,FOUNTAINVILLE,,0,,
US,PA,18925*,,6.000%,FURLONG,,0,,
US,PA,18927*,,6.000%,HILLTOWN,,0,,
US,PA,18928*,,6.000%,HOLICONG,,0,,
US,PA,18929*,,6.000%,JAMISON,,0,,
US,PA,18930*,,6.000%,KINTNERSVILLE,,0,,
US,PA,18931*,,6.000%,LAHASKA,,0,,
US,PA,18932*,,6.000%,LINE LEXINGTON,,0,,
US,PA,18933*,,6.000%,DOYLESTOWN,,0,,
US,PA,18934*,,6.000%,MECHANICSVILLE,,0,,
US,PA,18935*,,6.000%,MILFORD SQUARE,,0,,
US,PA,18936*,,6.000%,MONTGOMERYVILLE,,0,,
US,PA,18938*,,6.000%,NEW HOPE,,0,,
US,PA,18940*,,6.000%,GEORGE SCHOOL,,0,,
US,PA,18942*,,6.000%,OTTSVILLE,,0,,
US,PA,18943*,,6.000%,PENNS PARK,,0,,
US,PA,18944*,,6.000%,PERKASIE,,0,,
US,PA,18946*,,6.000%,PINEVILLE,,0,,
US,PA,18947*,,6.000%,PIPERSVILLE,,0,,
US,PA,18949*,,6.000%,PLUMSTEADVILLE,,0,,
US,PA,18950*,,6.000%,POINT PLEASANT,,0,,
US,PA,18951*,,6.000%,QUAKERTOWN,,0,,
US,PA,18953*,,6.000%,REVERE,,0,,
US,PA,18954*,,6.000%,RICHBORO,,0,,
US,PA,18955*,,6.000%,RICHLANDTOWN,,0,,
US,PA,18956*,,6.000%,RUSHLAND,,0,,
US,PA,18957*,,6.000%,SALFORD,,0,,
US,PA,18958*,,6.000%,SALFORDVILLE,,0,,
US,PA,18960*,,6.000%,SELLERSVILLE,,0,,
US,PA,18962*,,6.000%,SILVERDALE,,0,,
US,PA,18963*,,6.000%,SOLEBURY,,0,,
US,PA,18964*,,6.000%,SOUDERTON,,0,,
US,PA,18966*,,6.000%,CHURCHVILLE,,0,,
US,PA,18968*,,6.000%,SPINNERSTOWN,,0,,
US,PA,18969*,,6.000%,TELFORD,,0,,
US,PA,18970*,,6.000%,TRUMBAUERSVILLE,,0,,
US,PA,18971*,,6.000%,TYLERSPORT,,0,,
US,PA,18972*,,6.000%,UPPER BLACK EDDY,,0,,
US,PA,18974*,,6.000%,IVYLAND,,0,,
US,PA,18976*,,6.000%,WARRINGTON,,0,,
US,PA,18977*,,6.000%,WASHINGTON CROSSING,,0,,
US,PA,18979*,,6.000%,WOXALL,,0,,
US,PA,18980*,,6.000%,WYCOMBE,,0,,
US,PA,18981*,,6.000%,ZIONHILL,,0,,
US,PA,18991*,,6.000%,WARMINSTER,,0,,
US,PA,19001*,,6.000%,ABINGTON,,0,,
US,PA,19002*,,6.000%,AMBLER,,0,,
US,PA,19003*,,6.000%,ARDMORE,,0,,
US,PA,19004*,,6.000%,BALA,,0,,
US,PA,19006*,,6.000%,BETHAYRES,,0,,
US,PA,19007*,,6.000%,BRISTOL,,0,,
US,PA,19008*,,6.000%,BROOMALL,,0,,
US,PA,19009*,,6.000%,BRYN ATHYN,,0,,
US,PA,19010*,,6.000%,BRYN MAWR,,0,,
US,PA,19012*,,6.000%,CHELTENHAM,,0,,
US,PA,19013*,,6.000%,CHESTER,,0,,
US,PA,19014*,,6.000%,ASTON,,0,,
US,PA,19015*,,6.000%,BROOKHAVEN,,0,,
US,PA,19016*,,6.000%,CHESTER,,0,,
US,PA,19017*,,6.000%,CHESTER HEIGHTS,,0,,
US,PA,19018*,,6.000%,ALDAN,,0,,
US,PA,19019*,,8.000%,PHILADELPHIA,,0,,
US,PA,19020*,,6.000%,ANDALUSIA,,0,,
US,PA,19021*,,6.000%,BENSALEM,,0,,
US,PA,19022*,,6.000%,CHESTER,,0,,
US,PA,19023*,,6.000%,COLLINGDALE,,0,,
US,PA,19025*,,6.000%,DRESHER,,0,,
US,PA,19026*,,6.000%,DREXEL HILL,,0,,
US,PA,19027*,,6.000%,ELKINS PARK,,0,,
US,PA,19028*,,6.000%,EDGEMONT,,0,,
US,PA,19029*,,6.000%,ESSINGTON,,0,,
US,PA,19030*,,6.000%,FAIRLESS HILLS,,0,,
US,PA,19031*,,6.000%,FLOURTOWN,,0,,
US,PA,19032*,,6.000%,FOLCROFT,,0,,
US,PA,19033*,,6.000%,FOLSOM,,0,,
US,PA,19034*,,6.000%,FORT WASHINGTON,,0,,
US,PA,19035*,,6.000%,GLADWYNE,,0,,
US,PA,19036*,,6.000%,BRIARCLIFF,,0,,
US,PA,19037*,,6.000%,GLEN RIDDLE,,0,,
US,PA,19038*,,6.000%,ARDSLEY,,0,,
US,PA,19039*,,6.000%,GRADYVILLE,,0,,
US,PA,19040*,,6.000%,HATBORO,,0,,
US,PA,19041*,,6.000%,HAVERFORD,,0,,
US,PA,19043*,,6.000%,HOLMES,,0,,
US,PA,19044*,,6.000%,HORSHAM,,0,,
US,PA,19046*,,6.000%,BAEDERWOOD,,0,,
US,PA,19047*,,6.000%,HULMEVILLE,,0,,
US,PA,19048*,,6.000%,LANGHORNE,,0,,
US,PA,19049*,,6.000%,LANGHORNE,,0,,
US,PA,19050*,,6.000%,EAST LANSDOWNE,,0,,
US,PA,19052*,,6.000%,LENNI,,0,,
US,PA,19053*,,6.000%,FEASTERVILLE,,0,,
US,PA,19054*,,6.000%,FALLS,,0,,
US,PA,19055*,,6.000%,LEVITTOWN,,0,,
US,PA,19056*,,6.000%,LEVITTOWN,,0,,
US,PA,19057*,,6.000%,LEVITTOWN,,0,,
US,PA,19058*,,6.000%,LEVITTOWN,,0,,
US,PA,19060*,,6.000%,BOOTHWYN,,0,,
US,PA,19061*,,6.000%,BOOTHWYN,,0,,
US,PA,19063*,,6.000%,ELWYN,,0,,
US,PA,19064*,,6.000%,MEDIA,,0,,
US,PA,19065*,,6.000%,MEDIA,,0,,
US,PA,19066*,,6.000%,MERION,,0,,
US,PA,19067*,,6.000%,LOWER MAKEFIELD,,0,,
US,PA,19070*,,6.000%,MORTON,,0,,
US,PA,19072*,,6.000%,NARBERTH,,0,,
US,PA,19073*,,6.000%,NEWTOWN SQUARE,,0,,
US,PA,19074*,,6.000%,NORWOOD,,0,,
US,PA,19075*,,6.000%,ORELAND,,0,,
US,PA,19076*,,6.000%,PROSPECT PARK,,0,,
US,PA,19078*,,6.000%,RIDLEY PARK,,0,,
US,PA,19079*,,6.000%,SHARON HILL,,0,,
US,PA,19081*,,6.000%,SWARTHMORE,,0,,
US,PA,19082*,,6.000%,BYWOOD,,0,,
US,PA,19083*,,6.000%,BROOKLINE,,0,,
US,PA,19085*,,6.000%,ITHAN,,0,,
US,PA,19086*,,6.000%,GARDEN CITY,,0,,
US,PA,19087*,,6.000%,CHESTERBROOK,,0,,
US,PA,19090*,,6.000%,WILLOW GROVE,,0,,
US,PA,19091*,,6.000%,MEDIA,,0,,
US,PA,19092*,,8.000%,PHILADELPHIA,,0,,
US,PA,19093*,,8.000%,PHILADELPHIA,,0,,
US,PA,19094*,,6.000%,WOODLYN,,0,,
US,PA,19095*,,6.000%,CEDARBROOK,,0,,
US,PA,19096*,,6.000%,CARROLL PARK,,0,,
US,PA,19098*,,6.000%,HOLMES,,0,,
US,PA,19099*,,8.000%,PHILADELPHIA,,0,,
US,PA,19101*,,8.000%,PHILADELPHIA,,0,,
US,PA,19102*,,8.000%,MIDDLE CITY EAST,,0,,
US,PA,19103*,,8.000%,MIDDLE CITY WEST,,0,,
US,PA,19104*,,8.000%,PHILADELPHIA,,0,,
US,PA,19105*,,8.000%,PHILADELPHIA,,0,,
US,PA,19106*,,8.000%,PHILADELPHIA,,0,,
US,PA,19107*,,8.000%,PHILADELPHIA,,0,,
US,PA,19108*,,8.000%,PHILADELPHIA,,0,,
US,PA,19109*,,8.000%,PHILADELPHIA,,0,,
US,PA,19110*,,8.000%,PHILADELPHIA,,0,,
US,PA,19111*,,8.000%,LAWNCREST,,0,,
US,PA,19112*,,8.000%,PHILADELPHIA,,0,,
US,PA,19113*,,6.000%,LESTER,,0,,
US,PA,19114*,,8.000%,PHILADELPHIA,,0,,
US,PA,19115*,,8.000%,PHILADELPHIA,,0,,
US,PA,19116*,,8.000%,PHILADELPHIA,,0,,
US,PA,19118*,,6.000%,PHILADELPHIA,,0,,
US,PA,19119*,,8.000%,PHILADELPHIA,,0,,
US,PA,19120*,,8.000%,PHILADELPHIA,,0,,
US,PA,19121*,,8.000%,PHILADELPHIA,,0,,
US,PA,19122*,,8.000%,PHILADELPHIA,,0,,
US,PA,19123*,,8.000%,PHILADELPHIA,,0,,
US,PA,19124*,,8.000%,PHILADELPHIA,,0,,
US,PA,19125*,,8.000%,PHILADELPHIA,,0,,
US,PA,19126*,,6.000%,OAK LANE,,0,,
US,PA,19127*,,8.000%,PHILADELPHIA,,0,,
US,PA,19128*,,6.000%,PHILADELPHIA,,0,,
US,PA,19129*,,8.000%,PHILADELPHIA,,0,,
US,PA,19130*,,8.000%,PHILADELPHIA,,0,,
US,PA,19131*,,8.000%,PHILADELPHIA,,0,,
US,PA,19132*,,8.000%,PHILADELPHIA,,0,,
US,PA,19133*,,8.000%,PHILADELPHIA,,0,,
US,PA,19134*,,8.000%,PHILADELPHIA,,0,,
US,PA,19135*,,8.000%,PHILADELPHIA,,0,,
US,PA,19136*,,8.000%,PHILADELPHIA,,0,,
US,PA,19137*,,8.000%,PHILADELPHIA,,0,,
US,PA,19138*,,8.000%,PHILADELPHIA,,0,,
US,PA,19139*,,8.000%,PHILADELPHIA,,0,,
US,PA,19140*,,8.000%,PHILADELPHIA,,0,,
US,PA,19141*,,8.000%,PHILADELPHIA,,0,,
US,PA,19142*,,8.000%,PHILADELPHIA,,0,,
US,PA,19143*,,8.000%,PHILADELPHIA,,0,,
US,PA,19144*,,8.000%,PHILADELPHIA,,0,,
US,PA,19145*,,8.000%,PHILADELPHIA,,0,,
US,PA,19146*,,8.000%,PHILADELPHIA,,0,,
US,PA,19147*,,8.000%,PHILADELPHIA,,0,,
US,PA,19148*,,8.000%,PASSYUNK,,0,,
US,PA,19149*,,8.000%,PHILADELPHIA,,0,,
US,PA,19150*,,8.000%,LYNNEWOOD GARDENS,,0,,
US,PA,19151*,,8.000%,OVERBROOK HILLS,,0,,
US,PA,19152*,,8.000%,PHILADELPHIA,,0,,
US,PA,19153*,,6.000%,EASTWICK,,0,,
US,PA,19154*,,8.000%,PHILADELPHIA,,0,,
US,PA,19155*,,8.000%,PHILADELPHIA,,0,,
US,PA,19160*,,8.000%,PHILADELPHIA,,0,,
US,PA,19161*,,8.000%,PHILADELPHIA,,0,,
US,PA,19162*,,8.000%,PHILADELPHIA,,0,,
US,PA,19170*,,8.000%,PHILADELPHIA,,0,,
US,PA,19171*,,8.000%,PHILADELPHIA,,0,,
US,PA,19172*,,8.000%,PHILADELPHIA,,0,,
US,PA,19173*,,8.000%,PHILADELPHIA,,0,,
US,PA,19175*,,8.000%,PHILADELPHIA,,0,,
US,PA,19176*,,8.000%,PHILADELPHIA,,0,,
US,PA,19177*,,8.000%,PHILADELPHIA,,0,,
US,PA,19178*,,8.000%,PHILADELPHIA,,0,,
US,PA,19179*,,8.000%,PHILADELPHIA,,0,,
US,PA,19181*,,8.000%,PHILADELPHIA,,0,,
US,PA,19182*,,8.000%,PHILADELPHIA,,0,,
US,PA,19183*,,8.000%,PHILADELPHIA,,0,,
US,PA,19184*,,8.000%,PHILADELPHIA,,0,,
US,PA,19185*,,8.000%,PHILADELPHIA,,0,,
US,PA,19187*,,8.000%,PHILADELPHIA,,0,,
US,PA,19188*,,8.000%,PHILADELPHIA,,0,,
US,PA,19190*,,8.000%,PHILADELPHIA,,0,,
US,PA,19191*,,8.000%,PHILADELPHIA,,0,,
US,PA,19192*,,8.000%,PHILADELPHIA,,0,,
US,PA,19193*,,8.000%,PHILADELPHIA,,0,,
US,PA,19194*,,8.000%,PHILADELPHIA,,0,,
US,PA,19195*,,8.000%,PHILADELPHIA,,0,,
US,PA,19196*,,8.000%,PHILADELPHIA,,0,,
US,PA,19197*,,8.000%,PHILADELPHIA,,0,,
US,PA,19244*,,8.000%,PHILADELPHIA,,0,,
US,PA,19255*,,8.000%,PHILADELPHIA,,0,,
US,PA,19301*,,6.000%,PAOLI,,0,,
US,PA,19310*,,6.000%,ATGLEN,,0,,
US,PA,19311*,,6.000%,AVONDALE,,0,,
US,PA,19312*,,6.000%,BERWYN,,0,,
US,PA,19316*,,6.000%,BRANDAMORE,,0,,
US,PA,19317*,,6.000%,CHADDS FORD,,0,,
US,PA,19318*,,6.000%,CHATHAM,,0,,
US,PA,19319*,,6.000%,CHEYNEY,,0,,
US,PA,19320*,,6.000%,COATESVILLE,,0,,
US,PA,19330*,,6.000%,COCHRANVILLE,,0,,
US,PA,19331*,,6.000%,CONCORDVILLE,,0,,
US,PA,19333*,,6.000%,DEVON,,0,,
US,PA,19335*,,6.000%,DOWNINGTOWN,,0,,
US,PA,19339*,,6.000%,CONCORDVILLE,,0,,
US,PA,19340*,,6.000%,CONCORDVILLE,,0,,
US,PA,19341*,,6.000%,EXTON,,0,,
US,PA,19342*,,6.000%,GLEN MILLS,,0,,
US,PA,19343*,,6.000%,GLENMOORE,,0,,
US,PA,19344*,,6.000%,HONEY BROOK,,0,,
US,PA,19345*,,6.000%,IMMACULATA,,0,,
US,PA,19346*,,6.000%,KELTON,,0,,
US,PA,19347*,,6.000%,KEMBLESVILLE,,0,,
US,PA,19348*,,6.000%,KENNETT SQ,,0,,
US,PA,19350*,,6.000%,LANDENBERG,,0,,
US,PA,19351*,,6.000%,LEWISVILLE,,0,,
US,PA,19352*,,6.000%,LINCOLN UNIVERSITY,,0,,
US,PA,19353*,,6.000%,EXTON,,0,,
US,PA,19354*,,6.000%,LYNDELL,,0,,
US,PA,19355*,,6.000%,FRAZER,,0,,
US,PA,19357*,,6.000%,MENDENHALL,,0,,
US,PA,19358*,,6.000%,MODENA,,0,,
US,PA,19360*,,6.000%,NEW LONDON,,0,,
US,PA,19362*,,6.000%,NOTTINGHAM,,0,,
US,PA,19363*,,6.000%,OXFORD,,0,,
US,PA,19365*,,6.000%,PARKESBURG,,0,,
US,PA,19366*,,6.000%,POCOPSON,,0,,
US,PA,19367*,,6.000%,POMEROY,,0,,
US,PA,19369*,,6.000%,SADSBURYVILLE,,0,,
US,PA,19372*,,6.000%,DOWNINGTOWN,,0,,
US,PA,19373*,,6.000%,THORNTON,,0,,
US,PA,19374*,,6.000%,TOUGHKENAMON,,0,,
US,PA,19375*,,6.000%,UNIONVILLE,,0,,
US,PA,19376*,,6.000%,WAGONTOWN,,0,,
US,PA,19380*,,6.000%,WEST CHESTER,,0,,
US,PA,19381*,,6.000%,WEST CHESTER,,0,,
US,PA,19382*,,6.000%,WEST CHESTER,,0,,
US,PA,19383*,,6.000%,WEST CHESTER,,0,,
US,PA,19390*,,6.000%,CHATHAM,,0,,
US,PA,19395*,,6.000%,WESTTOWN,,0,,
US,PA,19397*,,6.000%,SOUTHEASTERN,,0,,
US,PA,19398*,,6.000%,SOUTHEASTERN,,0,,
US,PA,19399*,,6.000%,SOUTHEASTERN,,0,,
US,PA,19401*,,6.000%,EAST NORRITON,,0,,
US,PA,19403*,,6.000%,AUDUBON,,0,,
US,PA,19404*,,6.000%,NORRISTOWN,,0,,
US,PA,19405*,,6.000%,BRIDGEPORT,,0,,
US,PA,19406*,,6.000%,KING OF PRUSSIA,,0,,
US,PA,19407*,,6.000%,AUDUBON,,0,,
US,PA,19408*,,6.000%,EAGLEVILLE,,0,,
US,PA,19409*,,6.000%,FAIRVIEW VILLAGE,,0,,
US,PA,19415*,,6.000%,EAGLEVILLE,,0,,
